snapshot_id,pipeline,fenetre_debut,fenetre_fin,version_collecte,annonce_id,url,modele,annee,type_connexion,segment,energie,reservation_instantanee,prix_jour,prix_heure,note,nb_avis,commune_recherche,commune_annonce,communes_recherche,nb_communes_matchees,rang_resultat,livraison_disponible,mon_vehicule,compte_proprietaire
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1584797,https://fr.getaround.com/location-voiture/paris/volkswagen-polo-1584797?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Volkswagen Polo,2016,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,90.0,,4.48,27,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1666424,https://fr.getaround.com/location-voiture/paris/peugeot-208-1666424?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 208,2025,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,84.0,,4.19,21,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1891065,https://fr.getaround.com/location-voiture/drancy/renault-clio-1891065?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Renault Clio,2015,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,66.0,,5.0,3,Asnières-sur-Seine,Drancy,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1721129,https://fr.getaround.com/location-voiture/issy-les-moulineaux/smart-forfour-1721129?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Smart Forfour,2015,GETAROUND CONNECT,MICRO_CITADINE,THERMIQUE,,,deduite,False,60.0,,4.54,13,Puteaux,Issy Les Moulineaux,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,985160,https://fr.getaround.com/location-voiture/paris/peugeot-208-985160?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 208,2021,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,53.0,,3.82,61,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1376882,https://fr.getaround.com/location-voiture/paris/peugeot-2008-1376882?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 2008,2023,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,95.0,,4.51,63,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,958409,https://fr.getaround.com/location-voiture/gennevilliers/renault-twingo-958409?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Renault Twingo,2021,Sur rendez-vous,MICRO_CITADINE,THERMIQUE,,,deduite,False,57.0,,,,Asnières-sur-Seine,Gennevilliers,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1888038,https://fr.getaround.com/location-voiture/colombes/peugeot-5008-1888038?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 5008,2013,Sur rendez-vous,MONOSPACE,THERMIQUE,,,deduite,False,112.0,,,,Puteaux,Colombes,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1711649,https://fr.getaround.com/location-voiture/deuil-la-barre/citroen-c4-1711649?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Citroen C4,2016,GETAROUND CONNECT,COMPACTE,THERMIQUE,,,deduite,False,67.0,,4.86,14,Asnières-sur-Seine,Deuil La Barre,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1880601,https://fr.getaround.com/location-voiture/paris/peugeot-2008-1880601?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 2008,2026,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,109.0,,5.0,3,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1644100,https://fr.getaround.com/location-voiture/paris/peugeot-308-1644100?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 308,2019,GETAROUND CONNECT,COMPACTE,THERMIQUE,,,deduite,False,59.0,,4.3,20,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1078159,https://fr.getaround.com/location-voiture/paris/renault-twingo-1078159?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Renault Twingo,2015,GETAROUND CONNECT,MICRO_CITADINE,THERMIQUE,,,deduite,False,48.0,,4.04,37,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1878628,https://fr.getaround.com/location-voiture/paris/peugeot-2008-1878628?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 2008,2026,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,107.0,,5.0,3,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1556516,https://fr.getaround.com/location-voiture/paris/toyota-corolla-break-hybride-1556516?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Toyota Corolla Break Hybride,2022,GETAROUND CONNECT,BREAK,HYBRIDE,,,deduite,False,78.0,,4.78,23,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1650447,https://fr.getaround.com/location-voiture/paris/volkswagen-t-cross-1650447?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Volkswagen T-Cross,2024,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,89.0,,4.86,36,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1542094,https://fr.getaround.com/location-voiture/vaucresson/toyota-yaris-cross-hybrid-1542094?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Toyota Yaris Cross Hybrid,2023,GETAROUND CONNECT,SUV_COMPACT,HYBRIDE,,,deduite,False,87.0,,4.36,25,Puteaux,Vaucresson,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1686548,https://fr.getaround.com/location-voiture/paris/peugeot-2008-1686548?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 2008,2021,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,78.0,,4.11,27,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1699930,https://fr.getaround.com/location-voiture/levallois-perret/citroen-c4-1699930?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Citroen C4,2023,Sur rendez-vous,COMPACTE,THERMIQUE,,,deduite,False,72.0,,5.0,2,Puteaux,Levallois Perret,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1622219,https://fr.getaround.com/location-voiture/paris/peugeot-208-1622219?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 208,2017,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,70.0,,4.85,41,Puteaux,Paris,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1574328,https://fr.getaround.com/location-voiture/paris/renault-clio-1574328?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Renault Clio,2021,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,53.0,,3.36,28,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1881944,https://fr.getaround.com/location-voiture/paris/peugeot-2008-1881944?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 2008,2026,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,109.0,,5.0,4,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1873949,https://fr.getaround.com/location-voiture/paris/peugeot-208-gt-line-1873949?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 208 GT Line,2021,Sur rendez-vous,CITADINE,THERMIQUE,,,deduite,False,77.0,,,,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1600723,https://fr.getaround.com/location-voiture/paris/peugeot-2008-1600723?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 2008,2023,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,87.0,,3.75,16,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1556430,https://fr.getaround.com/location-voiture/paris/toyota-corolla-break-hybride-1556430?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Toyota Corolla Break Hybride,2021,GETAROUND CONNECT,BREAK,HYBRIDE,,,deduite,False,94.0,,4.79,35,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,945215,https://fr.getaround.com/location-voiture/paris/renault-grand-scenic-945215?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Renault Grand Scenic,2016,GETAROUND CONNECT,MONOSPACE,THERMIQUE,,,deduite,False,114.0,,4.48,85,Puteaux,Paris,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1823655,https://fr.getaround.com/location-voiture/issy-les-moulineaux/citroen-c3-1823655?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Citroen C3,2022,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,70.0,,4.58,19,Puteaux,Issy Les Moulineaux,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1675484,https://fr.getaround.com/location-voiture/paris/peugeot-208-1675484?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 208,2025,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,84.0,,3.57,14,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1721538,https://fr.getaround.com/location-voiture/saint-gratien/renault-captur-1721538?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Renault Captur,2021,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,83.0,,5.0,17,Asnières-sur-Seine,Saint Gratien,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1618557,https://fr.getaround.com/location-voiture/levallois-perret/tesla-model-y-1618557?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Tesla Model Y,2024,Sur rendez-vous,SUV_FAMILIAL,ELECTRIQUE,,,deduite,False,141.0,,,,Puteaux,Levallois Perret,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1745226,https://fr.getaround.com/location-voiture/paris/peugeot-3008-1745226?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 3008,2019,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,83.0,,3.75,8,Puteaux,Paris,Puteaux|Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1002069,https://fr.getaround.com/location-voiture/paris/peugeot-208-1002069?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 208,2021,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,53.0,,3.83,106,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1831570,https://fr.getaround.com/location-voiture/asnieres-sur-seine/citroen-c4-1831570?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Citroen C4,2016,GETAROUND CONNECT,COMPACTE,THERMIQUE,,,deduite,False,83.0,,4.83,6,Puteaux,Asnieres Sur Seine,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1458233,https://fr.getaround.com/location-voiture/issy-les-moulineaux/peugeot-308-sw-1458233?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 308 SW,2017,GETAROUND CONNECT,BREAK,THERMIQUE,,,deduite,False,84.0,,4.73,41,Puteaux,Issy Les Moulineaux,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1660692,https://fr.getaround.com/location-voiture/paris/peugeot-2008-1660692?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Peugeot 2008,2016,Sur rendez-vous,SUV_COMPACT,THERMIQUE,,,deduite,False,79.0,,5.0,11,Asnières-sur-Seine,Paris,Asnières-sur-Seine
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1671475,https://fr.getaround.com/location-voiture/paris/peugeot-3008-1671475?program=getaround&searched_address%5Blatitude%5D=48.8847&searched_address%5Blongitude%5D=2.2386,Peugeot 3008,2020,GETAROUND CONNECT,SUV_COMPACT,THERMIQUE,,,deduite,False,83.0,,4.5,32,Puteaux,Paris,Puteaux
20260728T141950,A2,2026-07-29T09:00,2026-07-30T09:00,v3.2-pagination-gps,gps,jour,1502565,https://fr.getaround.com/location-voiture/paris/renault-clio-1502565?program=getaround&searched_address%5Blatitude%5D=48.9175&searched_address%5Blongitude%5D=2.2869,Renault Clio,2014,GETAROUND CONNECT,CITADINE,THERMIQUE,,,deduite,False,60.0,,4.47,34,Asnières-sur-Seine,Paris,Asnières-sur-Seine
